46909000.0,0.0508,46910000.0,4.6637,46912000.0,0.0507,46913000.0,0.0861,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46950000.0,0.1697,46952000.0,0.0488,46954000.0,0.9652,46956000.0,0.003,46903000.0,0.0051,46902000.0,0.4578,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9444,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.03,46910000.0,4.4173,46912000.0,0.0507,46913000.0,0.0861,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46903000.0,0.0051,46902000.0,0.4578,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9732,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.0765,46910000.0,4.4173,46912000.0,0.0507,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46958000.0,0.0476,46903000.0,0.0051,46902000.0,0.4263,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9732,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.1469,46910000.0,4.4173,46912000.0,0.0507,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46958000.0,0.0476,46903000.0,0.0051,46902000.0,0.4263,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9732,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.0964,46910000.0,4.4173,46912000.0,0.0507,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46958000.0,0.0476,46903000.0,0.0051,46902000.0,0.4263,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9732,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.0964,46910000.0,4.4173,46912000.0,0.0507,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46949000.0,0.027,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46903000.0,0.0051,46902000.0,0.4263,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9444,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.0964,46910000.0,4.4173,46912000.0,0.0507,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46958000.0,0.0476,46903000.0,0.0051,46902000.0,0.4263,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9711,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.0964,46910000.0,4.4173,46912000.0,0.0507,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46949000.0,0.0267,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46903000.0,0.0051,46902000.0,0.4263,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9444,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.105,46910000.0,4.4173,46912000.0,0.0507,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46958000.0,0.0476,46903000.0,0.0051,46902000.0,0.4263,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9707,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.1004,46910000.0,4.4173,46912000.0,0.0507,46916000.0,0.0868,46917000.0,0.0029,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46958000.0,0.0476,46903000.0,0.0051,46902000.0,0.4263,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9707,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
46909000.0,0.1004,46910000.0,4.4173,46912000.0,0.0507,46916000.0,0.0868,46918000.0,0.0548,46919000.0,0.1323,46920000.0,0.426,46923000.0,0.01,46924000.0,0.0522,46926000.0,0.0038,46928000.0,2.448,46931000.0,0.0618,46932000.0,0.92,46933000.0,0.0058,46934000.0,0.0428,46936000.0,0.0057,46938000.0,0.0478,46939000.0,0.0002,46940000.0,0.0022,46943000.0,0.0186,46944000.0,0.0511,46946000.0,0.052,46947000.0,0.0038,46948000.0,0.0529,46950000.0,0.1697,46952000.0,0.02,46954000.0,0.9652,46956000.0,0.003,46958000.0,0.0476,46959000.0,0.0349,46903000.0,0.0051,46902000.0,0.4263,46901000.0,0.0563,46900000.0,1.2846,46898000.0,0.0176,46897000.0,0.1313,46896000.0,0.0253,46895000.0,1.5837,46894000.0,0.0938,46893000.0,0.1161,46892000.0,0.0029,46891000.0,0.0053,46890000.0,0.0428,46889000.0,0.003,46888000.0,0.9707,46887000.0,0.0488,46886000.0,0.0273,46885000.0,0.0002,46884000.0,0.283,46883000.0,0.0001,46882000.0,0.0171,46881000.0,0.0001,46880000.0,0.017,46879000.0,2.4076,46878000.0,1.0832,46877000.0,0.0021,46876000.0,0.0101,46875000.0,0.9301,46874000.0,0.0021,46873000.0,0.006
